Species,Tag,OriginalStemID,TrueStemID,CensusID,DBH,ExactDate,ListOfTSM,growth_form
sp3,27,2,,5,56.0796804852885,1999-12-22,,palm
sp3,27,3,,5,,1999-12-22,,palm
sp3,27,4,,5,36.6134424796835,1999-12-22,,palm
sp3,27,5,,5,33.7418182468595,1999-12-22,,palm
sp3,27,1,,6,40.1937909187392,2004-12-25,,palm
sp3,27,2,,6,56.0796804852885,2004-12-25,,palm
sp3,27,3,,6,0.434162886956018,2004-12-25,,palm
sp3,27,4,,6,40.0981646695913,2004-12-25,,palm
sp3,27,5,,6,35.1566242667003,2004-12-25,,palm
sp3,27,1,1,7,49.4835021703011,2009-11-01,,palm
sp3,27,2,2,7,62.2297989436431,2009-11-01,,palm
sp3,27,3,3,7,3.62875045343686,2009-11-01,,palm
sp3,27,4,4,7,46.0275292473827,2009-11-01,,palm
sp3,27,5,5,7,44.7980261704131,2009-11-01,,palm
sp3,27,1,1,8,65.5727565575132,2015-01-16,,palm
sp3,27,2,2,8,76.1669698916637,2015-01-16,,palm
sp3,27,3,3,8,9.60868537964604,2015-01-16,,palm
sp3,27,4,4,8,52.5915929492319,2015-01-16,,palm
sp3,27,5,5,8,47.0286788093554,2015-01-16,,palm
sp3,27,1,1,9,73.6517829547295,2019-12-13,,palm
sp3,27,2,2,9,82.6488658217899,2019-12-13,,palm
sp3,27,3,3,9,12.1402966329103,2019-12-13,,palm
sp3,27,4,4,9,52.5915929492319,2019-12-13,,palm
sp3,27,5,5,9,47.5202583267807,2019-12-13,,palm
sp3,28,1,,1,,1980-01-01,,palm
sp3,28,2,,1,23.8409423313238,1980-01-01,,palm
sp3,28,3,,1,14.3130035967026,1980-01-01,,palm
sp3,28,4,,1,,1980-01-01,,palm
sp3,28,1,,2,0.970392171492931,1985-02-07,,palm
sp3,28,2,,2,35.0773099519826,1985-02-07,,palm
sp3,28,3,,2,21.6227208806775,1985-02-07,,palm
sp3,28,4,,2,0.640517904758424,1985-02-07,,palm
sp3,28,1,,3,0.970392171492931,1990-03-23,,palm
sp3,28,2,,3,37.2313544393063,1990-03-23,,palm
sp3,28,3,,3,21.6227208806775,1990-03-23,,palm
sp3,28,4,,3,1.30263994719677,1990-03-23,,palm
sp3,28,1,,4,3.42285291322431,1995-07-16,,palm
sp3,28,2,,4,48.7765071196239,1995-07-16,,palm
sp3,28,3,,4,25.1691947701955,1995-07-16,,palm
sp3,28,4,,4,3.61353310594797,1995-07-16,,palm
sp3,28,1,,5,10.0812533683704,2000-08-06,,palm
sp3,28,2,,5,56.4010103102125,2000-08-06,,palm
sp3,28,3,,5,39.4582437580817,2000-08-06,,palm
sp3,28,4,,5,10.4290351098781,2000-08-06,,palm
sp3,28,1,,6,10.0812533683704,2005-06-19,,palm
sp3,28,2,,6,66.0045280317812,2005-06-19,,palm
sp3,28,3,,6,47.8094303776123,2005-06-19,,palm
sp3,28,4,,6,12.1808692640864,2005-06-19,,palm
sp3,28,1,1,7,16.1091312411969,2010-06-13,,palm
sp3,28,2,2,7,,2010-06-13,,palm
sp3,28,3,3,7,51.7936059526842,2010-06-13,,palm
sp3,28,4,4,7,18.3563240352759,2010-06-13,,palm
sp3,28,1,1,8,27.2955360269852,2015-07-15,,palm
sp3,28,2,2,8,,2015-07-15,,palm
sp3,28,3,3,8,63.0028505472876,2015-07-15,,palm
sp3,28,4,4,8,23.427671706527,2015-07-15,,palm
sp3,28,1,1,9,27.2955360269852,2020-09-20,,palm
sp3,28,2,2,9,,2020-09-20,,palm
sp3,28,3,3,9,,2020-09-20,,palm
sp3,28,4,4,9,24.1351274061508,2020-09-20,,palm
sp3,29,1,,1,13.4203716900837,1980-01-01,,palm
sp3,29,2,,1,,1980-01-01,,palm
sp3,29,1,,2,21.2289584718882,1984-11-08,,palm
sp3,29,2,,2,,1984-11-08,,palm
sp3,29,1,,3,,1989-09-18,,palm
sp3,29,2,,3,0.680134156006472,1989-09-18,,palm
sp3,29,1,,4,,1994-10-21,,palm
sp3,29,2,,4,3.75917264287726,1994-10-21,,palm
sp3,29,1,,5,,1999-10-23,,palm
sp3,29,2,,5,7.41858602738623,1999-10-23,,palm
sp3,29,1,,6,,2004-11-30,,palm
sp3,29,2,,6,8.26374469211078,2004-11-30,,palm
sp3,29,1,1,7,,2009-12-28,,palm
sp3,29,2,2,7,12.1872640698664,2009-12-28,,palm
sp3,29,1,1,8,,2014-12-03,,palm
sp3,29,2,2,8,20.2572428907682,2014-12-03,,palm
sp3,29,1,1,9,,2020-01-06,,palm
sp3,29,2,2,9,21.1192332978282,2020-01-06,,palm
sp3,30,1,,1,23.1578481869379,1980-01-01,,palm
sp3,30,2,,1,10.5266928966176,1980-01-01,,palm
sp3,30,3,,1,8.70847054755968,1980-01-01,,palm
sp3,30,4,,1,3.14847162010328,1980-01-01,,palm
sp3,30,5,,1,34.6037561342721,1980-01-01,,palm
sp3,30,1,,2,32.4610980857878,1984-11-07,,palm
sp3,30,2,,2,19.1293789680323,1984-11-07,,palm
sp3,30,3,,2,14.1631711147425,1984-11-07,,palm
sp3,30,4,,2,9.34466068163798,1984-11-07,,palm
sp3,30,5,,2,,1984-11-07,,palm
sp3,30,1,,3,35.3868477186085,1989-11-25,,palm
sp3,30,2,,3,,1989-11-25,,palm
sp3,30,3,,3,16.9217608257189,1989-11-25,,palm
sp3,30,4,,3,11.1496529711562,1989-11-25,,palm
sp3,30,5,,3,,1989-11-25,,palm
sp3,30,1,,4,43.1041535102122,1994-09-25,,palm
sp3,30,2,,4,,1994-09-25,,palm
sp3,30,3,,4,29.0353712320669,1994-09-25,,palm
sp3,30,4,,4,19.4546355559963,1994-09-25,,palm
sp3,30,5,,4,,1994-09-25,,palm
sp3,30,1,,5,52.5310955859915,1999-10-14,,palm
sp3,30,2,,5,,1999-10-14,,palm
sp3,30,3,,5,42.7233577968153,1999-10-14,,palm
sp3,30,4,,5,26.8172426276025,1999-10-14,,palm
sp3,30,5,,5,,1999-10-14,,palm
sp3,30,1,,6,52.5310955859915,2004-12-27,,palm
sp3,30,2,,6,,2004-12-27,,palm
sp3,30,3,,6,47.6778780415028,2004-12-27,,palm
sp3,30,4,,6,26.8172426276025,2004-12-27,,palm
sp3,30,5,,6,,2004-12-27,,palm
sp3,30,1,1,7,63.0978686761516,2009-12-28,,palm
sp3,30,2,2,7,,2009-12-28,,palm
sp3,30,3,3,7,54.7476204843357,2009-12-28,,palm
sp3,30,4,4,7,35.1854318994272,2009-12-28,,palm
sp3,30,5,5,7,,2009-12-28,,palm
sp3,30,1,1,8,67.8171536400952,2014-12-29,,palm
sp3,30,2,2,8,,2014-12-29,,palm
sp3,30,3,3,8,67.7830455763998,2014-12-29,,palm
sp3,30,4,4,8,40.1605989218843,2014-12-29,,palm
sp3,30,5,5,8,,2014-12-29,,palm
sp3,30,1,1,9,67.8171536400952,2019-12-08,,palm
sp3,30,2,2,9,,2019-12-08,,palm
sp3,30,3,3,9,67.7830455763998,2019-12-08,,palm
sp3,30,4,4,9,42.1537103830954,2019-12-08,,palm
sp3,30,5,5,9,,2019-12-08,,palm
sp3,31,1,,1,,1980-01-01,,palm
sp3,31,2,,1,,1980-01-01,,palm
sp3,31,3,,1,29.1056353621479,1980-01-01,,palm
sp3,31,1,,2,,1984-11-02,,palm
sp3,31,2,,2,0.781114369119051,1984-11-02,,palm
sp3,31,3,,2,,1984-11-02,,palm
sp3,31,1,,3,,1989-10-15,,palm
sp3,31,2,,3,2.32820467010072,1989-10-15,,palm
sp3,31,3,,3,,1989-10-15,,palm
sp3,31,1,,4,,1994-10-09,,palm
sp3,31,2,,4,7.31995349609734,1994-10-09,,palm
sp3,31,3,,4,,1994-10-09,,palm
sp3,31,1,,5,,1999-10-18,,palm
sp3,31,2,,5,15.9459580520599,1999-10-18,,palm
sp3,31,3,,5,,1999-10-18,,palm
sp3,31,1,,6,0.232472528879285,2004-10-17,,palm
sp3,31,2,,6,17.7948181476034,2004-10-17,,palm
sp3,31,3,,6,,2004-10-17,,palm
sp3,31,1,1,7,1.92993803333377,2009-09-13,,palm
sp3,31,2,2,7,26.9244500432287,2009-09-13,,palm
sp3,31,3,3,7,,2009-09-13,,palm
sp3,31,1,1,8,4.9508850429457,2014-09-08,,palm
sp3,31,2,2,8,36.2744039573875,2014-09-08,,palm
sp3,31,3,3,8,,2014-09-08,,palm
sp3,31,1,1,9,6.48795994783421,2019-08-31,,palm
sp3,31,2,2,9,40.0622056929833,2019-08-31,,palm
sp3,31,3,3,9,,2019-08-31,,palm
sp3,32,1,,1,5.98488011922602,1980-01-01,,palm
sp3,32,2,,1,,1980-01-01,,palm
sp3,32,3,,1,14.9213079652515,1980-01-01,,palm
sp3,32,4,,1,15.6881403448335,1980-01-01,,palm
sp3,32,5,,1,,1980-01-01,,palm
sp3,32,1,,2,12.0081258461433,1985-02-28,,palm
sp3,32,2,,2,,1985-02-28,,palm
sp3,32,3,,2,25.4929085318325,1985-02-28,,palm
sp3,32,4,,2,29.0013229097594,1985-02-28,,palm
sp3,32,5,,2,0.929191744248261,1985-02-28,,palm
sp3,32,1,,3,14.627364426368,1990-03-12,,palm
sp3,32,2,,3,0.597248750032428,1990-03-12,,palm
sp3,32,3,,3,25.4929085318325,1990-03-12,,palm
sp3,32,4,,3,29.0013229097594,1990-03-12,,palm
sp3,32,5,,3,1.03091388782111,1990-03-12,,palm
sp3,32,1,,4,20.4118186435017,1995-01-31,,palm
sp3,32,2,,4,2.72462488301181,1995-01-31,,palm
sp3,32,3,,4,,1995-01-31,,palm
sp3,32,4,,4,37.8949356609649,1995-01-31,,palm
sp3,32,5,,4,5.51277462558858,1995-01-31,,palm
sp3,32,1,,5,25.209124912833,2000-02-20,,palm
sp3,32,2,,5,8.08499714239889,2000-02-20,,palm
sp3,32,3,,5,,2000-02-20,,palm
sp3,32,4,,5,43.4313393634008,2000-02-20,,palm
sp3,32,5,,5,12.9832703235009,2000-02-20,,palm
sp3,32,1,,6,25.209124912833,2005-04-15,,palm
sp3,32,2,,6,8.72107900465219,2005-04-15,,palm
sp3,32,3,,6,,2005-04-15,,palm
sp3,32,4,,6,43.4313393634008,2005-04-15,,palm
sp3,32,5,,6,12.9832703235009,2005-04-15,,palm
sp3,32,1,1,7,29.0286006352198,2010-04-07,,palm
sp3,32,2,2,7,13.0181007847424,2010-04-07,,palm
sp3,32,3,3,7,,2010-04-07,,palm
sp3,32,4,4,7,52.992867506517,2010-04-07,,palm
sp3,32,5,5,7,22.6021639547394,2010-04-07,,palm
sp3,32,1,1,8,39.4867579667329,2015-05-19,,palm
sp3,32,2,2,8,24.7845209453865,2015-05-19,,palm
sp3,32,3,3,8,,2015-05-19,,palm
sp3,32,4,4,8,66.8324290699409,2015-05-19,,palm
sp3,32,5,5,8,31.082969029573,2015-05-19,,palm
sp3,32,1,1,9,,2020-07-06,,palm
sp3,32,2,2,9,24.7845209453865,2020-07-06,,palm
sp3,32,3,3,9,,2020-07-06,,palm
sp3,32,4,4,9,66.8324290699409,2020-07-06,,palm
sp3,32,5,5,9,31.082969029573,2020-07-06,,palm
sp3,33,1,,1,,1980-01-01,,palm
sp3,33,2,,1,9.01014629416086,1980-01-01,,palm
sp3,33,3,,1,,1980-01-01,,palm
sp3,33,4,,1,,1980-01-01,,palm
sp3,33,1,,2,,1984-11-21,,palm
sp3,33,2,,2,16.3314081277389,1984-11-21,,palm
sp3,33,3,,2,,1984-11-21,,palm
sp3,33,4,,2,,1984-11-21,,palm
sp3,33,1,,3,,1989-10-22,,palm
sp3,33,2,,3,18.4885091468383,1989-10-22,,palm
sp3,33,3,,3,,1989-10-22,,palm
sp3,33,4,,3,,1989-10-22,,palm
sp3,33,1,,4,,1994-09-14,,palm
sp3,33,2,,4,22.8828573851896,1994-09-14,,palm
sp3,33,3,,4,,1994-09-14,,palm
sp3,33,4,,4,,1994-09-14,,palm
sp3,33,1,,5,,1999-10-06,,palm
sp3,33,2,,5,34.822151456815,1999-10-06,,palm
sp3,33,3,,5,,1999-10-06,,palm
sp3,33,4,,5,0.511988214175871,1999-10-06,,palm
sp3,33,1,,6,,2004-10-07,,palm
sp3,33,2,,6,34.822151456815,2004-10-07,,palm
sp3,33,3,,6,0.474709094190474,2004-10-07,,palm
sp3,33,4,,6,0.689783350235417,2004-10-07,,palm
sp3,33,1,1,7,0.870350642710884,2009-10-24,,palm
sp3,33,2,2,7,44.6990803968254,2009-10-24,,palm
sp3,33,3,3,7,1.49021755228601,2009-10-24,,palm
sp3,33,4,4,7,3.07904137147818,2009-10-24,,palm
sp3,33,1,1,8,4.65196280275848,2014-09-29,,palm
sp3,33,2,2,8,56.0598892863662,2014-09-29,,palm
sp3,33,3,3,8,5.56614152806699,2014-09-29,,palm
sp3,33,4,4,8,7.99081831107338,2014-09-29,,palm
sp3,33,1,1,9,5.89072050117511,2019-10-08,,palm
sp3,33,2,2,9,61.5311468549828,2019-10-08,,palm
sp3,33,3,3,9,5.56614152806699,2019-10-08,,palm
sp3,33,4,4,9,10.9874739324555,2019-10-08,,palm
sp3,34,1,,1,8.92742109662721,1980-01-01,,palm
sp3,34,2,,1,,1980-01-01,,palm
sp3,34,1,,2,17.2420699485892,1985-02-28,,palm
sp3,34,2,,2,,1985-02-28,,palm
sp3,34,1,,3,17.2420699485892,1990-04-07,,palm
sp3,34,2,,3,,1990-04-07,,palm
sp3,34,1,,4,22.594847882519,1995-02-28,,palm
sp3,34,2,,4,,1995-02-28,,palm
sp3,34,1,,5,38.3024248945826,2000-01-27,,palm
sp3,34,2,,5,0.850434432181876,2000-01-27,,palm
sp3,34,1,,6,38.3024248945826,2004-12-24,,palm
sp3,34,2,,6,2.37600822175779,2004-12-24,,palm
sp3,34,1,1,7,41.6460536436068,2009-12-30,,palm
sp3,34,2,2,7,7.05259504646012,2009-12-30,,palm
sp3,34,1,1,8,44.3103397004276,2015-01-07,,palm
sp3,34,2,2,8,13.6794540492606,2015-01-07,,palm
sp3,34,1,1,9,45.6353441729466,2019-12-20,,palm
sp3,34,2,2,9,14.4419997848627,2019-12-20,,palm
sp3,35,1,,1,,1980-01-01,,palm
sp3,35,2,,1,9.39012469793996,1980-01-01,,palm
sp3,35,1,,2,,1984-10-31,,palm
sp3,35,2,,2,,1984-10-31,,palm
sp3,35,1,,3,,1989-09-26,,palm
sp3,35,2,,3,,1989-09-26,,palm
sp3,35,1,,4,,1994-10-30,,palm
sp3,35,2,,4,,1994-10-30,,palm
sp3,35,1,,5,,2000-01-21,,palm
sp3,35,2,,5,,2000-01-21,,palm
sp3,35,1,,6,,2005-01-09,,palm
sp3,35,2,,6,,2005-01-09,,palm
sp3,35,1,1,7,0.306128355698672,2009-12-29,,palm
sp3,35,2,2,7,,2009-12-29,,palm
sp3,35,1,1,8,0.6227054589997,2014-12-23,,palm
sp3,35,2,2,8,,2014-12-23,,palm
sp3,35,1,1,9,1.16042431491184,2019-12-21,,palm
sp3,35,2,2,9,,2019-12-21,,palm
sp3,36,1,,1,,1980-01-01,,palm
sp3,36,2,,1,8.79876742807697,1980-01-01,,palm
sp3,36,1,,2,0.926121741029434,1985-01-15,,palm
sp3,36,2,,2,18.5589946667393,1985-01-15,,palm
sp3,36,1,,3,0.926121741029434,1990-01-18,,palm
sp3,36,2,,3,,1990-01-18,,palm
sp3,36,1,,4,4.49520138604459,1995-04-04,,palm
sp3,36,2,,4,,1995-04-04,,palm
sp3,36,1,,5,9.70270997281266,2000-03-19,,palm
sp3,36,2,,5,,2000-03-19,,palm
sp3,36,1,,6,13.4971267566874,2005-03-05,,palm
sp3,36,2,,6,,2005-03-05,,palm
sp3,36,1,1,7,23.6495962393056,2010-02-23,,palm
sp3,36,2,2,7,,2010-02-23,,palm
sp3,36,1,1,8,32.9062947476334,2015-03-04,,palm
sp3,36,2,2,8,,2015-03-04,,palm
sp3,36,1,1,9,34.7055061573193,2020-04-15,,palm
sp3,36,2,2,9,,2020-04-15,,palm
sp3,37,1,,1,15.9681310033458,1980-01-01,,palm
sp3,37,2,,1,14.8682877863853,1980-01-01,,palm
sp3,37,3,,1,51.5879941841885,1980-01-01,,palm
sp3,37,4,,1,,1980-01-01,,palm
sp3,37,5,,1,13.5233052484336,1980-01-01,,palm
sp3,37,1,,2,23.2263528845508,1984-12-17,,palm
sp3,37,2,,2,24.7750652121305,1984-12-17,,palm
sp3,37,3,,2,60.9223949813098,1984-12-17,,palm
sp3,37,4,,2,,1984-12-17,,palm
sp3,37,5,,2,22.3105592537317,1984-12-17,,palm
sp3,37,1,,3,23.2263528845508,1989-12-11,,palm
sp3,37,2,,3,27.2546602681853,1989-12-11,,palm
sp3,37,3,,3,,1989-12-11,,palm
sp3,37,4,,3,,1989-12-11,,palm
sp3,37,5,,3,24.5176609151115,1989-12-11,,palm
sp3,37,1,,4,,1994-12-22,,palm
sp3,37,2,,4,37.7404987368212,1994-12-22,,palm
sp3,37,3,,4,,1994-12-22,,palm
sp3,37,4,,4,0.520636709563457,1994-12-22,,palm
sp3,37,5,,4,36.9057297068241,1994-12-22,,palm
sp3,37,1,,5,,1999-11-28,,palm
sp3,37,2,,5,46.585076681707,1999-11-28,,palm
sp3,37,3,,5,,1999-11-28,,palm
sp3,37,4,,5,2.01260383368533,1999-11-28,,palm
sp3,37,5,,5,44.7065408664941,1999-11-28,,palm
sp3,37,1,,6,,2004-11-22,,palm
sp3,37,2,,6,46.6471749619086,2004-11-22,,palm
sp3,37,3,,6,,2004-11-22,,palm
sp3,37,4,,6,3.20518177021413,2004-11-22,,palm
sp3,37,5,,6,44.7065408664941,2004-11-22,,palm
sp3,37,1,1,7,,2009-10-04,,palm
sp3,37,2,2,7,47.7863181282023,2009-10-04,,palm
sp3,37,3,3,7,,2009-10-04,,palm
sp3,37,4,4,7,6.34461838781835,2009-10-04,,palm
sp3,37,5,5,7,54.1649677852525,2009-10-04,,palm
sp3,37,1,1,8,,2014-08-04,,palm
sp3,37,2,2,8,60.1539610887131,2014-08-04,,palm
sp3,37,3,3,8,,2014-08-04,,palm
sp3,37,4,4,8,13.1626660344963,2014-08-04,,palm
sp3,37,5,5,8,,2014-08-04,,palm
sp3,37,1,1,9,,2019-09-08,,palm
sp3,37,2,2,9,,2019-09-08,,palm
sp3,37,3,3,9,,2019-09-08,,palm
sp3,37,4,4,9,13.1626660344963,2019-09-08,,palm
sp3,37,5,5,9,,2019-09-08,,palm
sp3,38,1,,1,25.2348482752908,1980-01-01,,palm
sp3,38,2,,1,,1980-01-01,,palm
sp3,38,3,,1,2.27097949464243,1980-01-01,,palm
sp3,38,1,,2,31.899895446016,1984-12-11,,palm
sp3,38,2,,2,,1984-12-11,,palm
sp3,38,3,,2,6.06787063756681,1984-12-11,,palm
sp3,38,1,,3,34.4011226963959,1990-01-25,,palm
sp3,38,2,,3,,1990-01-25,,palm
sp3,38,3,,3,6.33997475438276,1990-01-25,,palm
sp3,38,1,,4,,1995-01-27,,palm
sp3,38,2,,4,,1995-01-27,,palm
sp3,38,3,,4,13.9926245872174,1995-01-27,,palm
sp3,38,1,,5,,1999-11-11,,palm
sp3,38,2,,5,0.905412970667758,1999-11-11,,palm
sp3,38,3,,5,20.0981647539495,1999-11-11,,palm
sp3,38,1,,6,,2004-12-28,,palm
sp3,38,2,,6,1.46423748999101,2004-12-28,,palm
sp3,38,3,,6,,2004-12-28,,palm
sp3,38,1,1,7,,2010-03-11,,palm
sp3,38,2,2,7,5.0128978574568,2010-03-11,,palm
sp3,38,3,3,7,,2010-03-11,,palm
sp3,38,1,1,8,,2015-02-25,,palm
sp3,38,2,2,8,13.4173496444759,2015-02-25,,palm
sp3,38,3,3,8,,2015-02-25,,palm
sp3,38,1,1,9,,2020-03-09,,palm
sp3,38,2,2,9,13.7264948274074,2020-03-09,,palm
sp3,38,3,3,9,,2020-03-09,,palm
sp1,39,1,,6,30,2004-12-31,,tree
sp1,39,1,1,7,35,2010-01-01,,tree
sp1,39,1,1,8,40,2015-01-01,,tree
sp1,39,1,1,9,45,2020-01-01,,tree
sp2,40,1,,1,10,1980-01-01,,tree
sp2,40,1,,2,15,1984-12-31,,tree
sp2,40,1,,3,20,1989-12-31,,tree
sp2,40,1,,4,25,1995-01-01,,tree
sp2,40,1,,5,30,2000-01-01,,tree
sp3,41,1,,6,20,2004-12-31,,palm
sp3,41,2,,6,15,2004-12-31,,palm
sp3,41,1,1,7,25,2010-01-01,,palm
sp3,41,2,2,7,20,2010-01-01,,palm
sp3,41,1,1,8,30,2015-01-01,,palm
sp3,41,2,2,8,25,2015-01-01,,palm
sp3,41,1,1,9,35,2020-01-01,,palm
sp3,41,2,2,9,30,2020-01-01,,palm
sp1,42,1,,1,12,1980-01-01,,tree
sp1,42,2,,1,8,1980-01-01,,tree
sp1,42,1,,2,18,1984-12-31,,tree
sp1,42,2,,2,14,1984-12-31,,tree
sp1,42,1,,3,24,1989-12-31,,tree
sp1,42,2,,3,20,1989-12-31,,tree
sp1,42,1,,4,30,1995-01-01,,tree
sp1,42,2,,4,26,1995-01-01,,tree
sp1,42,1,,5,36,2000-01-01,,tree
sp1,42,2,,5,32,2000-01-01,,tree
sp2,43,,,,,2020-03-09,,tree
sp3,44,1,1,9,4,2020-03-09,,palm
sp1,45,1,1,7,1.1,2010-01-18,,tree
sp1,45,1,,8,,2015-02-10,,tree
sp1,45,1,,9,,2022-02-15,,tree
sp1,46,1,1,7,1.1,2010-01-18,,tree
sp1,46,1,1,8,2.1,2015-02-10,,tree
sp1,46,1,,9,,2022-02-15,,tree
sp1,47,1,1,7,1.1,2010-01-18,,tree
sp1,47,1,1,8,2.1,2015-02-10,,tree
sp1,47,1,1,9,3.1,2022-02-15,,tree
sp2,48,,,1,1.5,1980-01-01,,tree
sp2,48,,,2,,1984-09-08,,tree
sp2,48,,,3,,1989-09-18,,tree
sp2,48,,,4,,1994-09-08,,tree
sp2,48,,,5,,1999-07-09,,tree
sp2,48,,,6,,2004-07-29,,tree
sp2,48,,,7,,2009-08-15,,tree
sp2,48,,,8,,2014-08-02,,tree
sp2,48,,,9,,2019-07-20,,tree
sp2,49,,1,1,3,1980-01-01,,tree
sp2,49,,1,1,3,1980-01-01,,tree
sp2,49,,1,1,2,1980-01-01,,tree
sp2,49,,1,1,2,1980-01-01,,tree
sp2,49,,1,1,1,1980-01-01,,tree
sp2,49,,1,1,1,1980-01-01,,tree
sp2,49,,1,1,1,1980-01-01,,tree
sp2,49,,1,1,1,1980-01-01,,tree
sp2,49,,,2,,1984-09-08,,tree
sp2,50,,1,1,3,1980-01-01,,tree
sp2,50,,1,1,3,1980-01-01,,tree
sp2,50,,1,1,2,1980-01-01,,tree
sp2,50,,1,1,2,1980-01-01,,tree
sp2,50,,1,1,1,1980-01-01,,tree
sp2,50,,1,1,1,1980-01-01,,tree
sp2,50,,1,1,1,1980-01-01,,tree
sp2,50,,1,1,1,1980-01-01,,tree
sp2,50,,,2,,1984-09-08,,tree
sp2,51,,,1,,1980-01-01,,tree
sp2,51,,,2,,1984-09-08,,tree
sp2,51,,,3,1,1989-09-18,,tree
sp2,51,,,4,1,1994-09-08,,tree
sp2,51,,,5,1,1999-07-09,,tree
sp2,51,,,6,1,2004-07-29,,tree
sp2,51,,,7,1,2009-08-15,,tree
sp2,51,,,8,1,2014-08-02,,tree
sp2,51,,,9,1,2019-07-20,,tree
sp2,52,,,1,,1980-01-01,,tree
sp2,52,,,2,,1984-09-08,,tree
sp2,52,,,3,1,1989-09-18,,tree
sp2,52,,,4,1,1994-09-08,,tree
sp2,52,,,5,1,1999-07-09,,tree
sp2,52,,,6,1,2004-07-29,,tree
sp2,52,,,7,,2009-08-15,,tree
sp2,52,,,8,,2014-08-02,,tree
sp2,52,,,9,,2019-07-20,,tree
sp2,53,,,1,1,1980-01-01,,tree
sp2,53,,,2,,1984-09-08,,tree
sp2,53,,,3,,1989-09-18,,tree
sp2,53,,,4,,1994-09-08,,tree
sp2,53,,,5,,1999-07-09,,tree
sp2,53,,,6,,2004-07-29,,tree
sp2,53,,,7,,2009-08-15,,tree
sp2,53,,,8,,2014-08-02,,tree
sp2,53,,,9,,2019-07-20,,tree
sp1,83,318026,318026,4,1.7,1995-06-14,,tree
sp1,83,318026,318026,5,2.3,2000-06-01,,tree
sp1,83,318026,318026,6,3.2,2005-06-30,,tree
sp1,83,318026,318026,7,4.6,2010-05-25,,tree
sp1,83,318026,318026,8,6,2015-09-01,,tree
sp1,83,318026,318026,9,8,2022-12-21,,tree
sp1,84,318026,318026,4,1.7,1995-06-14,,tree
sp1,84,,,5,2.3,2000-06-01,,tree
sp1,84,318026,318026,6,3.2,2005-06-30,,tree
sp1,84,318026,318026,7,4.6,2010-05-25,,tree
sp1,84,318026,318026,8,6,2015-09-01,,tree
sp1,84,318026,318026,9,8,2022-12-21,,tree
sp1,85,318026,318026,4,1.7,1995-06-14,,tree
sp1,85,,,5,2.3,2000-06-01,,tree
sp1,85,318026,318026,6,3.2,2005-06-30,,tree
sp1,85,,,7,4.6,2010-05-25,,tree
sp1,85,318026,318026,8,6,2015-09-01,,tree
sp1,85,318026,318026,9,8,2022-12-21,,tree
sp1,86,141986,141986,1,3,1982-03-03,,tree
sp1,86,141986,141986,2,3,1985-04-04,,tree
sp1,86,250132,250132,2,1,1985-04-04,,tree
sp1,86,141986,141986,3,3.8,1990-08-24,,tree
sp1,86,250132,250132,3,1.1,1990-08-24,,tree
sp1,86,141986,141986,4,3.5,1995-06-16,,tree
sp1,86,250132,250132,4,1.1,1995-06-16,,tree
sp1,86,141986,141986,5,3.7,2000-04-05,,tree
sp1,86,250132,250132,5,1.1,2000-04-05,,tree
sp1,86,141986,141986,6,3.8,2005-05-04,,tree
sp1,86,250132,250132,6,1.2,2005-05-04,L,tree
sp1,86,141986,141986,7,4.6,2010-05-06,,tree
sp1,86,250132,250132,7,1.2,2010-05-06,,tree
sp1,86,141986,141986,8,4.6,2015-06-02,M,tree
sp1,86,250132,250132,8,1.3,2015-06-02,,tree
sp1,86,141986,141986,9,4.6,2022-09-27,,tree
sp1,86,250132,250132,9,1.5,2022-09-27,,tree
sp1,87,141986,141986,1,3,1982-03-03,,tree
sp1,87,141986,141986,2,3,1985-04-04,,tree
sp1,87,250132,250132,2,1,1985-04-04,,tree
sp1,87,141986,141986,3,3.8,1990-08-24,,tree
sp1,87,,,3,1.1,1990-08-24,,tree
sp1,87,141986,141986,4,3.5,1995-06-16,,tree
sp1,87,250132,250132,4,1.1,1995-06-16,,tree
sp1,87,141986,141986,5,3.7,2000-04-05,,tree
sp1,87,250132,250132,5,1.1,2000-04-05,,tree
sp1,87,141986,141986,6,3.8,2005-05-04,,tree
sp1,87,250132,250132,6,1.2,2005-05-04,L,tree
sp1,87,141986,141986,7,4.6,2010-05-06,,tree
sp1,87,250132,250132,7,1.2,2010-05-06,,tree
sp1,87,141986,141986,8,4.6,2015-06-02,M,tree
sp1,87,250132,250132,8,1.3,2015-06-02,,tree
sp1,87,141986,141986,9,4.6,2022-09-27,,tree
sp1,87,250132,250132,9,1.5,2022-09-27,,tree
sp1,88,141986,141986,1,3,1982-03-03,,tree
sp1,88,,,2,3,1985-04-04,,tree
sp1,88,250132,250132,2,1,1985-04-04,,tree
sp1,88,141986,141986,3,3.8,1990-08-24,,tree
sp1,88,,,3,1.1,1990-08-24,,tree
sp1,88,141986,141986,4,3.5,1995-06-16,,tree
sp1,88,250132,250132,4,1.1,1995-06-16,,tree
sp1,88,,,5,3.7,2000-04-05,,tree
sp1,88,250132,250132,5,1.1,2000-04-05,,tree
sp1,88,141986,141986,6,3.8,2005-05-04,,tree
sp1,88,250132,250132,6,1.2,2005-05-04,L,tree
sp1,88,141986,141986,7,4.6,2010-05-06,,tree
sp1,88,250132,250132,7,1.2,2010-05-06,,tree
sp1,88,,,8,4.6,2015-06-02,M,tree
