Species,Tag,OriginalStemID,TrueStemID,CensusID,BirthCensus,DeathCensus,DBH_true,DBH,AnnualGrowth,YearFactor,ObsSD
sp2,22,2,,2,1,2,8.17342959542945,8.05903149566313,1.18832137898183,1,0.141075263491663
sp2,22,2,,3,1,2,,,,1,
sp2,22,2,,4,1,2,,,,1,
sp2,22,2,,5,1,2,,,,1,
sp2,22,2,,6,1,2,,,,1,
sp2,22,2,,7,1,2,,,,1,
sp2,22,2,,8,1,2,,,,1,
sp2,22,2,,9,1,2,,,,1,
sp2,22,3,,1,1,4,8.38561121330649,8.1916077150497,0.844659671203961,1,0.1423907895225
sp2,22,3,,2,1,4,12.6089095693263,12.5109114444418,1.2993038318767,1,0.168575239329823
sp2,22,3,,3,1,4,19.1054287287098,19.0615245260569,1.49754304753734,1,0.208853658118001
sp2,22,3,,4,1,4,26.5931439663965,26.6250154232548,1.89768747772553,1,0.255277492591658
sp2,22,3,,5,1,4,,,,1,
sp2,22,3,,6,1,4,,,,1,
sp2,22,3,,7,1,4,,,,1,
sp2,22,3,,8,1,4,,,,1,
sp2,22,3,,9,1,4,,,,1,
sp2,23,1,,1,1,8,2.38465930535262,2.38793891946396,0.79954733563316,1,0.105184887693186
sp2,23,1,,2,1,8,6.38239598351842,6.62490300160782,0.842839794124897,1,0.129970855097814
sp2,23,1,,3,1,8,10.5965949541429,10.6491632685413,0.282456555829339,1,0.156098888715686
sp2,23,1,,4,1,8,12.0088777332896,12.1843155951664,1.62535135636822,1,0.164855041946396
sp2,23,1,,5,1,8,20.1356345151307,20.4632425045457,0.617420895429859,1,0.21524093399381
sp2,23,1,,6,1,8,23.22273899228,23.1775388600431,1.2402712763411,1,0.234380981752136
sp2,23,1,1,7,1,8,29.4240953739855,29.4706407486858,1.63486064720491,1,0.27282939131871
sp2,23,1,1,8,1,8,37.59839861001,37.6229251289146,1.70227062740225,1,0.323510071382062
sp2,23,1,,9,1,8,,,,1,
sp2,23,2,,1,7,9,,,,1,
sp2,23,2,,2,7,9,,,,1,
sp2,23,2,,3,7,9,,,,1,
sp2,23,2,,4,7,9,,,,1,
sp2,23,2,,5,7,9,,,,1,
sp2,23,2,,6,7,9,,,,1,
sp2,23,2,,7,7,9,0.974912924499885,,0.377149779300718,1,
sp2,23,2,2,8,7,9,2.86066182100348,6.31095144146816,1.15133227532672,1,4.64
sp2,23,2,2,9,7,9,8.61732319763705,9.00154719667477,,1,0.14382740382535
sp2,23,3,,1,4,9,,,,1,
sp2,23,3,,2,4,9,,,,1,
sp2,23,3,,3,4,9,,,,1,
sp2,23,3,,4,4,9,0.541920347721029,,0.442777394819942,1,
sp2,23,3,,5,4,9,2.75580732182074,2.85111084958365,0.878760119613888,1,0.107486005395289
sp2,23,3,,6,4,9,7.14960791989018,6.85621385359992,1.02638560496059,1,0.134727569103319
sp2,23,3,3,7,4,9,12.2815359446931,12.1526117989539,0.917757242757457,1,0.166545522857097
sp2,23,3,3,8,4,9,16.8703221584804,16.6257952248296,1.42610102567676,1,0.194995997382579
sp2,23,3,3,9,4,9,24.0008272868642,23.7540628005527,,1,0.239205129178558
sp2,23,4,,1,1,9,10.6468567425564,10.7943708943246,1.35470555237685,1,0.15641051180385
sp2,23,4,,2,1,9,17.4203845044407,17.6196065066581,1.42018285224751,1,0.198406383927532
sp2,23,4,,3,1,9,24.5212987656782,20.9672807896155,1.2894673146752,1,4.64
sp2,23,4,,4,1,9,30.9686353390542,31.3342282212062,2.14002948928109,1,0.282405539102136
sp2,23,4,,5,1,9,41.6687827854596,41.6043119490828,1.87378664134148,1,0.34874645326985
sp2,23,4,,6,1,9,51.037715992167,51.0609729869248,3.12777272753471,1,0.406833839151436
sp2,23,4,4,7,1,9,66.6765796298406,66.748570972715,1.99384937705733,1,0.503794793705012
sp2,23,4,4,8,1,9,76.6458265151273,76.1547948302496,2.71908266571078,1,0.565604124393789
sp2,23,4,4,9,1,9,90.2412398436812,89.8639364955468,,1,0.649895687030823
sp2,24,1,,1,3,9,,,,1,
sp2,24,1,,2,3,9,,,,1,
sp2,24,1,,3,3,9,0.456735956611105,,0.389083612711612,1,
sp2,24,1,,4,3,9,2.40215402016917,2.40168646089832,1.0226936973563,1,0.105293354925049
sp2,24,1,,5,3,9,7.51562250695064,7.61104607600336,1.18999714257309,1,0.136996859543094
sp2,24,1,,6,3,9,13.4656082198161,13.2608342430087,0.804658974919948,1,0.17388677096286
sp2,24,1,1,7,3,9,17.4889030944158,17.5695493228849,1.2837503808589,1,0.198831199185378
sp2,24,1,1,8,3,9,23.9076549987103,24.2933417752231,2.1429870406018,1,0.238627460992004
sp2,24,1,1,9,3,9,34.6225902017193,35.1443864784529,,1,0.30506005925066
sp2,24,2,,1,1,9,27.7253206999274,27.126319025001,1.30458944702502,1,0.26229698833955
sp2,24,2,,2,1,9,34.2482679350525,33.9599572130519,0.638149259609795,1,0.302739261197325
sp2,24,2,,3,1,9,37.4390142331015,41.0440327123021,1.19008095046787,1,4.64
sp2,24,2,,4,1,9,43.3894189854408,43.2412151548979,1.08147613770156,1,0.359414397709733
sp2,24,2,,5,1,9,48.7967996739486,48.5891763930707,2.96730692744498,1,0.392940157978481
sp2,24,2,,6,1,9,63.6333343111735,63.6919640830228,0.180529956829708,1,0.484926672729276
sp2,24,2,2,7,1,9,64.535984095322,64.0783456578318,1.46660495732306,1,0.490523101390997
sp2,24,2,2,8,1,9,71.8690088819374,71.6075025853872,0.712661214860961,1,0.535987855068012
sp2,24,2,2,9,1,9,75.4323149562422,75.3403895331999,,1,0.558080352728701
sp2,24,3,,1,1,9,8.40811131374029,8.10562725184335,1.37832176718956,1,0.14253029014519
sp2,24,3,,2,1,9,15.2997201496881,15.2749758328866,0.818526635173611,1,0.185258264928066
sp2,24,3,,3,1,9,19.3923533255562,19.3022867553526,0.633270383227913,1,0.210632590618448
sp2,24,3,,4,1,9,22.5587052416957,22.5789212235312,1.91093989757672,1,0.230263972498513
sp2,24,3,,5,1,9,32.1134047295793,31.8533490605231,2.25943635054951,1,0.289503109323392
sp2,24,3,,6,1,9,43.4105864823269,43.7451809882904,1.52187767792196,1,0.359545636190427
sp2,24,3,3,7,1,9,51.0199748719367,51.4139329673643,1.05590999624411,1,0.406723844206007
sp2,24,3,3,8,1,9,56.2995248531572,56.296542066098,0.00208276457023571,1,0.439457054089575
sp2,24,3,3,9,1,9,56.3099386760084,56.1053450624475,,1,0.439521619791252
sp2,24,4,,1,6,9,,,,1,
sp2,24,4,,2,6,9,,,,1,
sp2,24,4,,3,6,9,,,,1,
sp2,24,4,,4,6,9,,,,1,
sp2,24,4,,5,6,9,,,,1,
sp2,24,4,,6,6,9,0.92730672008498,,0.634924324081205,1,
sp2,24,4,4,7,6,9,4.101928340491,3.91865351292176,1.24457904500305,1,0.115831955711044
sp2,24,4,4,8,6,9,10.3248235655062,10.1213900289874,1.42010925692706,1,0.154413906106139
sp2,24,4,4,9,6,9,17.4253698501416,17.436409255128,,1,0.198437293070878
sp2,24,5,,1,1,9,7.52672616573006,7.5767173604094,1.45672187109999,1,0.137065702227526
sp2,24,5,,2,1,9,14.81033552123,14.5992659705475,0.835997193396851,1,0.182224080231626
sp2,24,5,,3,1,9,18.9903214882143,19.0718685064739,1.32956669124572,1,0.208139993226928
sp2,24,5,,4,1,9,25.6381549444429,25.3854562959853,1.0827515778021,1,0.249356560655546
sp2,24,5,,5,1,9,31.0519128334534,35.1250871314078,1.70447545827201,1,4.64
sp2,24,5,,6,1,9,39.5742901248134,39.7011778687168,1.63222512827515,1,0.335760598773843
sp2,24,5,5,7,1,9,47.7354157661892,48.3091512180546,2.7179441554629,1,0.386359577750373
sp2,24,5,5,8,1,9,61.3251365435037,61.3656446665414,0.671422120792552,1,0.470615846569723
sp2,24,5,5,9,1,9,64.6822471474664,64.8827836549327,,1,0.491429932314292
sp2,24,6,,1,1,9,3.13245384402154,3.01881566097998,0.759821975426652,1,0.109821213832934
sp2,24,6,,2,1,9,6.9315637211548,6.97975798555496,1.14961373440626,1,0.13337569507116
sp2,24,6,,3,1,9,12.6796323931861,12.8714070560034,1.31260722220011,1,0.169013720837754
sp2,24,6,,4,1,9,19.2426685041866,19.3750587967658,0.700964617511883,1,0.209704544725957
sp2,24,6,,5,1,9,22.747491591746,22.5985531190059,1.45910213641896,1,0.231434447868825
sp2,24,6,,6,1,9,30.0430022738408,29.6777607817719,2.14248304451237,1,0.276666614097813
sp2,24,6,6,7,1,9,40.7554174964027,40.9518619924516,0.856668468561047,1,0.343083588477696
sp2,24,6,6,8,1,9,45.0387598392079,44.6492657341575,0.241539133073233,1,0.369640311003089
sp2,24,6,6,9,1,9,46.2464555045741,46.4730744597934,,1,0.377128024128359
sp2,25,1,,1,1,9,11.4967548166576,11.6803421714055,1.87116919328758,1,0.161679879863277
sp2,25,1,,2,1,9,20.8526007830955,20.9058754925465,1.10360429620364,1,0.219686124855192
sp2,25,1,,3,1,9,26.3706222641136,28.8005775308106,0.933864174923507,1,4.64
sp2,25,1,,4,1,9,31.0399431387312,24.5732082877957,1.79095961114804,1,4.64
sp2,25,1,,5,1,9,39.9947411944714,39.9633577621991,1.04413816628709,1,0.338367395405722
sp2,25,1,,6,1,9,45.2154320259068,45.2362100707992,1.55147235705228,1,0.370735678560622
sp2,25,1,1,7,1,9,52.9727938111682,52.9683459329936,1.48857390474431,1,0.418831321629243
sp2,25,1,1,8,1,9,60.4156633348898,60.3214530910938,0,1,0.464977112676316
sp2,25,1,1,9,1,9,60.4156633348898,59.9438705663312,,1,0.464977112676316
sp2,25,2,,1,1,9,8.94587866912777,9.21569138991835,1.34595845257801,1,0.145864447748592
sp2,25,2,,2,1,9,15.6756709320178,15.4783637467673,1.15349673109229,1,0.187589159778511
sp2,25,2,,3,1,9,21.4431545874793,21.510488934588,1.42546027322256,1,0.223347558442372
sp2,25,2,,4,1,9,28.5704559535921,27.8684684214207,2.51245363367623,1,4.64
sp2,25,2,,5,1,9,41.1327241219732,40.7223330565532,2.87023378359609,1,0.345422889556234
sp2,25,2,,6,1,9,55.4838930399537,55.3211286745559,1.09003497222147,1,0.434400136847713
sp2,25,2,2,7,1,9,60.934067901061,60.9935745987689,1.1788077791596,1,0.468191220986578
sp2,25,2,2,8,1,9,66.828106796859,66.2965569778071,1.7611404255647,1,0.504734262140526
sp2,25,2,2,9,1,9,75.6338089246825,74.9993586847063,,1,0.559329615333032
sp2,25,3,,1,3,9,,,,1,
sp2,25,3,,2,3,9,,,,1,
sp2,25,3,,3,3,9,0.469123249974317,,0.32310701768158,1,
sp2,25,3,,4,3,9,2.08465833838222,1.98287093435595,0.896992744008102,1,0.10332488169797
sp2,25,3,,5,3,9,6.56962205842273,6.38058963237662,1.09561499925125,1,0.131131656762221
sp2,25,3,,6,3,9,12.047697054679,11.9932134465037,1.03700345120792,1,0.165095721739009
sp2,25,3,3,7,3,9,17.2327143107185,17.2997622809714,1.34890304495534,1,0.197242828726455
sp2,25,3,3,8,3,9,23.9772295354952,23.5568962415448,1.53126135194404,1,0.23905882312007
sp2,25,3,3,9,3,9,31.6335362952154,32.091139746876,,1,0.286527925030336
sp2,25,4,,1,1,9,4.7657160584449,4.69099162727156,0.710906331843294,1,0.119947439562358
sp2,25,4,,2,1,9,8.32024771766137,8.35901938725203,1.21698107726102,1,0.141985535849501
sp2,25,4,,3,1,9,14.4051531039665,14.3522246293177,0.932000585065665,1,0.179711949244592
sp2,25,4,,4,1,9,19.0651560292948,19.0718782854156,1.55287074683577,1,0.208603967381628
sp2,25,4,,5,1,9,26.8295097634736,26.4507422187417,1.71802613484676,1,4.64
sp2,25,4,,6,1,9,35.4196404377074,35.9051549507846,1.42251639971461,1,0.310001770713786
sp2,25,4,4,7,1,9,42.5322224362805,42.1669718005257,0.408523181737545,1,0.354099779104939
sp2,25,4,4,8,1,9,44.5748383449682,45.0159010115481,2.06279138593265,1,0.366763997738803
sp2,25,4,4,9,1,9,54.8887952746314,55.8437191104463,,1,0.430710530702715
sp3,26,1,,1,1,1,2.35866638972109,2.21187372190605,0.618555719468377,1,0.105023731616271
sp3,26,1,,2,1,1,,,,0.1,
sp3,26,1,,3,1,1,,,,1,
sp3,26,1,,4,1,1,,,,1,
sp3,26,1,,5,1,1,,,,0.1,
sp3,26,1,,6,1,1,,,,1,
sp3,26,1,,7,1,1,,,,1,
sp3,26,1,,8,1,1,,,,0.1,
sp3,26,1,,9,1,1,,,,1,
sp3,26,2,,1,1,6,24.277748512162,24.3142780218436,2.35466412939822,1,0.240922040775404
sp3,26,2,,2,1,6,36.0510691591531,35.8784579060408,0.361416928858134,0.1,0.313916628786749
sp3,26,2,,3,1,6,37.8581538034437,38.0916578920987,2.15491403909684,1,0.325120553581351
sp3,26,2,,4,1,6,48.6327239989279,48.2344139406294,3.42263483689022,1,0.391922888793353
sp3,26,2,,5,1,6,65.745898183379,65.2850109141329,0,0.1,0.49802456873695
sp3,26,2,,6,1,6,65.745898183379,65.3988326995916,2.3366309021396,1,0.49802456873695
sp3,26,2,,7,1,6,,,,1,
sp3,26,2,,8,1,6,,,,0.1,
sp3,26,2,,9,1,6,,,,1,
sp3,26,3,,1,2,8,,,,1,
sp3,26,3,,2,2,8,0.964118254471863,,0,0.1,
sp3,26,3,,3,2,8,0.964118254471863,,0.513298033313505,1,
sp3,26,3,,4,2,8,3.53060842103939,3.60910478407943,0.915906608877185,1,0.112289772210444
sp3,26,3,,5,2,8,8.11014146542532,4.08726057768704,0,0.1,4.64
sp3,26,3,,6,2,8,8.11014146542532,8.00138161878176,0.875392279509932,1,0.140682877085637
sp3,26,3,3,7,2,8,12.487102862975,12.5199733920554,1.65823206563161,1,0.167820037750445
sp3,26,3,3,8,2,8,20.778263191133,20.7116999608517,0.0137844776957892,0.1,0.219225231785025
sp3,26,3,,9,2,8,,,,1,
sp3,26,4,,1,1,4,106.582443939115,105.593828176857,3.26613136223317,1,0.751211152422511
sp3,26,4,,2,1,4,122.913100750281,122.937568662582,0,0.1,0.852461224651739
sp3,26,4,,3,1,4,122.913100750281,122.012126899356,1.66953906522294,1,0.852461224651739
sp3,26,4,,4,1,4,131.260796076395,131.05493508037,3.34618088838946,1,0.90421693567365
sp3,26,4,,5,1,4,,,,0.1,
sp3,26,4,,6,1,4,,,,1,
sp3,26,4,,7,1,4,,,,1,
sp3,26,4,,8,1,4,,,,0.1,
sp3,26,4,,9,1,4,,,,1,
sp3,26,5,,1,1,9,36.5196248815784,36.3858918056808,1.6849666039917,1,0.316821674265786
sp3,26,5,,2,1,9,44.9444579015369,44.3765281316228,1.02674902092511,0.1,0.369055638989529
sp3,26,5,,3,1,9,50.0782030061625,50.376937361682,1.44215536536067,1,0.400884858638208
sp3,26,5,,4,1,9,57.2889798329659,56.7294918014656,1.58798367069613,1,0.445591674964388
sp3,26,5,,5,1,9,65.2288981864465,65.2872710520558,0.972016420543574,0.1,0.494819168755968
sp3,26,5,,6,1,9,70.0889802891644,69.5632285389623,3.13716149236427,1,0.524951677792819
sp3,26,5,5,7,1,9,85.7747877509858,86.0843719917025,0,1,0.622203684056112
sp3,26,5,5,8,1,9,85.7747877509858,85.9098045689982,1.71814231406539,0.1,0.622203684056112
sp3,26,5,5,9,1,9,94.3654993213127,93.3851267627931,,1,0.675466095792139
sp3,26,6,,1,1,9,6.4677002816102,6.30351418245384,1.26905573041181,1,0.130499741745983
sp3,26,6,,2,1,9,12.8129789336693,12.9735824012035,0.77843107728874,0.1,0.169840469388749
sp3,26,6,,3,1,9,16.705134320113,16.8032427190108,1.62881750844638,1,0.1939718327847
sp3,26,6,,4,1,9,24.8492218623449,24.9459563668128,1.01124000714391,1,0.244465175546538
sp3,26,6,,5,1,9,29.9054218980644,29.5334914762748,0.27283418623608,0.1,0.275813615767999
sp3,26,6,,6,1,9,31.2695928292448,31.291003612499,2.213584158169,1,0.284271475541318
sp3,26,6,6,7,1,9,42.3375136200898,42.0049499515145,2.27845626760492,1,0.352892584444557
sp3,26,6,6,8,1,9,53.7297949581144,53.2625564360124,0.00514732170715068,0.1,0.423524728740309
sp3,26,6,6,9,1,9,53.7555315666502,53.9754260199958,,1,0.423684295713231
sp3,27,1,,1,7,8,,,,1,
sp3,27,1,,2,7,8,,,,0.1,
sp3,27,1,,3,7,8,,,,1,
sp3,27,1,,4,7,8,,,,1,
sp3,27,1,,5,7,8,,,,0.1,
sp3,27,1,,6,7,8,,,,1,
sp3,27,1,,7,7,8,0.517061649152198,,0.431729637596102,1,
sp3,27,1,1,8,7,8,2.67570983713271,2.59611972542915,0,0.1,0.106989400990223
sp3,27,1,,9,7,8,,,,1,
sp3,27,2,,1,1,7,21.6585638043234,21.7368283460618,2.09650874234782,1,0.224683095586805
sp3,27,2,,2,1,7,32.1411075160625,32.1627004715785,0.419308377245838,0.1,0.289674866599588
sp3,27,2,,3,1,7,34.2376494022917,34.062125466959,2.23345675299506,1,0.302673426294209
sp3,27,2,,4,1,7,45.404933167267,45.101874151895,0.86914583898975,1,0.371910585637056
sp3,27,2,,5,1,7,49.7506623622158,49.1077305587409,0,0.1,0.398854106645738
sp3,27,2,,6,1,7,49.7506623622158,49.344589061043,3.34928760429637,1,0.398854106645738
sp3,27,2,2,7,1,7,66.4971003836977,66.6218553267627,2.30970286552608,1,0.502682022378926
sp3,27,2,,8,1,7,,,,0.1,
sp3,27,2,,9,1,7,,,,1,
sp3,27,3,,1,1,1,41.3907411406658,41.7794784434883,3.3900621338988,1,0.347022595072128
sp3,27,3,,2,1,1,,,,0.1,
sp3,27,3,,3,1,1,,,,1,
sp3,27,3,,4,1,1,,,,1,
sp3,27,3,,5,1,1,,,,0.1,
sp3,27,3,,6,1,1,,,,1,
sp3,27,3,,7,1,1,,,,1,
sp3,27,3,,8,1,1,,,,0.1,
sp3,27,3,,9,1,1,,,,1,
sp3,27,4,,1,1,9,11.3646601333499,11.3290913669089,1.38600094935523,1,0.160860892826769
sp3,27,4,,2,1,9,18.294664880126,18.3744107940943,0.550610774103597,0.1,0.203826922256781
sp3,27,4,,3,1,9,21.047718750644,21.0187166606856,0.719502019629866,1,0.220895856253993
sp3,27,4,,4,1,9,24.6452288487933,24.3896891409049,1.21809047182958,1,0.243200418862519
sp3,27,4,,5,1,9,30.7356812079412,30.1934931121721,0,0.1,0.280961223489236
sp3,27,4,,6,1,9,30.7356812079412,30.8675827525638,1.49174163008623,1,0.280961223489236
sp3,27,4,4,7,1,9,38.1943893583724,38.3324370208047,1.98572315900953,1,0.327205214021909
sp3,27,4,4,8,1,9,48.1230051534201,47.733299032828,1.07046776662594,0.1,0.388762631951204
sp3,27,4,4,9,1,9,53.4753439865497,53.0083319908517,,1,0.421947132716608
sp3,27,5,,1,1,9,7.74881561780632,7.88074484734,1.39072754035924,1,0.138442656830399
sp3,27,5,,2,1,9,14.7024533196025,14.7656411613253,0,0.1,0.181555210581536
sp3,27,5,,3,1,9,14.7024533196025,14.5484381145889,1.23192655627731,1,0.181555210581536
sp3,27,5,,4,1,9,20.8620861009891,21.0388242035433,2.40765022453623,1,0.219744933826132
sp3,27,5,,5,1,9,32.9003372236703,32.5889435463261,0,0.1,0.294382090786756
sp3,27,5,,6,1,9,32.9003372236703,32.3903236170793,0.395395246250323,1,0.294382090786756
sp3,27,5,5,7,1,9,34.8773134549219,34.8236267445675,2.39885157831728,1,0.306639343420516
sp3,27,5,5,8,1,9,46.8715713465083,52.5344180942891,0,0.1,4.64
sp3,27,5,5,9,1,9,46.8715713465083,47.0069345071958,,1,0.381003742348351
sp3,27,6,,1,1,3,60.3640676836075,60.8733577616029,4.16941605983332,1,0.464657219638367
sp3,27,6,,2,1,3,81.2111479827741,81.8034594215475,1.6087625207362,0.1,0.5939091174932
sp3,27,6,,3,1,3,89.2549605864551,87.9806415956641,0.539983378450705,1,0.643780755636022
sp3,27,6,,4,1,3,,,,1,
sp3,27,6,,5,1,3,,,,0.1,
sp3,27,6,,6,1,3,,,,1,
sp3,27,6,,7,1,3,,,,1,
sp3,27,6,,8,1,3,,,,0.1,
sp3,27,6,,9,1,3,,,,1,
sp3,28,1,,1,5,9,,,,1,
sp3,28,1,,2,5,9,,,,0.1,
sp3,28,1,,3,5,9,,,,1,
sp3,28,1,,4,5,9,,,,1,
sp3,28,1,,5,5,9,0.712633071952771,,0.254029878352911,0.1,
sp3,28,1,,6,5,9,1.98278246371733,1.96672490931701,1.35455852856003,1,0.102693251275047
sp3,28,1,1,7,5,9,8.7555751065175,8.72598709655846,0.947184948094312,1,0.144684565660408
sp3,28,1,1,8,5,9,13.4914998469891,13.4929464576573,0.547591572809654,0.1,0.174047299051332
sp3,28,1,1,9,5,9,16.2294577110373,16.123835080643,,1,0.191022637808431
sp3,28,2,,1,1,2,6.20125988935978,6.14955541103442,1.27318157905365,1,0.128847811314031
sp3,28,2,,2,1,2,12.567167784628,12.6367270532626,0.290406236938117,0.1,0.168316440264694
sp3,28,2,,3,1,2,,,,1,
sp3,28,2,,4,1,2,,,,1,
sp3,28,2,,5,1,2,,,,0.1,
sp3,28,2,,6,1,2,,,,1,
sp3,28,2,,7,1,2,,,,1,
sp3,28,2,,8,1,2,,,,0.1,
sp3,28,2,,9,1,2,,,,1,
sp3,28,3,,1,1,9,6.45280486809847,6.35078418154856,0.877145167761906,1,0.130407390182211
sp3,28,3,,2,1,9,10.838530706908,10.6235219195541,0.255003804224619,0.1,0.15759889038283
sp3,28,3,,3,1,9,12.1135497280311,12.068256740424,1.48924184487821,1,0.165504008313793
sp3,28,3,,4,1,9,19.5597589524222,19.1492672566409,1.3270562001295,1,0.211670505505017
sp3,28,3,,5,1,9,26.1950399530697,26.0735676620463,1.75349166009467,0.1,0.252809247709032
sp3,28,3,,6,1,9,34.962498253543,34.5759615919501,1.41628473559064,1,0.307167489171967
sp3,28,3,3,7,1,9,42.0439219314963,42.6565845936313,2.14308682085711,1,0.351072315975277
sp3,28,3,3,8,1,9,52.7593560357818,52.6630379745318,0,0.1,0.417508007421847
sp3,28,3,3,9,1,9,52.7593560357818,52.096279602385,,1,0.417508007421847
sp3,28,4,,1,1,9,12.3334784930279,12.4149887796392,1.68698119048305,1,0.166867566656773
sp3,28,4,,2,1,9,20.7683844454432,20.9259969818661,0.00830059045409784,0.1,0.219163983561748
sp3,28,4,,3,1,9,20.8098873977136,20.7305158659469,1.4046759606742,1,0.219421301865825
sp3,28,4,,4,1,9,27.8332672010846,28.1073518832221,1.18982680160161,1,0.262966256646725
sp3,28,4,,5,1,9,33.7824012090927,34.2092525337929,0,0.1,0.299850887496375
sp3,28,4,,6,1,9,33.7824012090927,33.1336209375648,1.56729114764375,1,0.299850887496375
sp3,28,4,4,7,1,9,41.6188569473114,41.3395984587415,2.91583536138498,1,0.348436913073331
sp3,28,4,4,8,1,9,56.1980337542364,56.5761801414238,0,0.1,0.438827809276265
sp3,28,4,4,9,1,9,56.1980337542364,56.5220427749597,,1,0.438827809276265
sp3,29,1,,1,4,9,,,,1,
sp3,29,1,,2,4,9,,,,0.1,
sp3,29,1,,3,4,9,,,,1,
sp3,29,1,,4,4,9,0.91875672360611,,0.87363682525245,1,
sp3,29,1,,5,4,9,5.28694084986836,5.38068613386676,0,0.1,0.123179033269184
sp3,29,1,,6,4,9,5.28694084986836,5.10884573563971,1.71495266187165,1,0.123179033269184
sp3,29,1,1,7,4,9,13.8617041592266,13.918441610954,1.0144909072655,1,0.176342565787205
sp3,29,1,1,8,4,9,18.9341586955541,18.9564242612502,0,0.1,0.207791783912436
sp3,29,1,1,9,4,9,18.9341586955541,18.7814361862341,,1,0.207791783912436
sp3,29,2,,1,3,9,,,,1,
sp3,29,2,,2,3,9,,,,0.1,
sp3,29,2,,3,3,9,0.434134406848494,,0.216600721754494,1,
sp3,29,2,,4,3,9,1.51713801562097,1.4374821744245,0.698285414201141,1,0.09980625569685
sp3,29,2,,5,3,9,5.00856508662667,5.05037665976128,0,0.1,0.121453103537085
sp3,29,2,,6,3,9,5.00856508662667,5.13682084428527,1.38235499094393,1,0.121453103537085
sp3,29,2,2,7,3,9,11.9203400413463,11.814686267399,1.11334834650108,1,0.164306108256347
sp3,29,2,2,8,3,9,17.4870817738517,17.2840508037383,0,0.1,0.198819906997881
sp3,29,2,2,9,3,9,17.4870817738517,17.658039984846,,1,0.198819906997881
sp3,29,3,,1,2,2,,,,1,
sp3,29,3,,2,2,2,0.864817679661812,,0.353310032880076,0.1,
sp3,29,3,,3,2,2,,,,1,
sp3,29,3,,4,2,2,,,,1,
sp3,29,3,,5,2,2,,,,0.1,
sp3,29,3,,6,2,2,,,,1,
sp3,29,3,,7,2,2,,,,1,
sp3,29,3,,8,2,2,,,,0.1,
sp3,29,3,,9,2,2,,,,1,
sp3,29,4,,1,7,9,,,,1,
sp3,29,4,,2,7,9,,,,0.1,
sp3,29,4,,3,7,9,,,,1,
sp3,29,4,,4,7,9,,,,1,
sp3,29,4,,5,7,9,,,,0.1,
sp3,29,4,,6,7,9,,,,1,
sp3,29,4,,7,7,9,0.956702087939895,,0.601913454399677,1,
sp3,29,4,4,8,7,9,3.96626935993828,3.94656507585364,0.107640683759916,0.1,0.114990870031617
sp3,29,4,4,9,7,9,4.50447277873786,4.44620850343258,,1,0.118327731228175
sp3,29,5,,1,1,6,39.9394979231383,39.8386115768541,3.42129213363624,1,0.338024887123457
sp3,29,5,,2,1,6,57.0459585913194,57.3768573190694,0,0.1,0.444084943266181
sp3,29,5,,3,1,6,57.0459585913194,57.126355518744,1.47149032510701,1,0.444084943266181
sp3,29,5,,4,1,6,64.4034102168545,64.14615178242,2.27873386508195,1,0.489701143344498
sp3,29,5,,5,1,6,75.7970795422643,75.491418676746,0,0.1,0.560341893162038
sp3,29,5,,6,1,6,75.7970795422643,75.4463333820116,3.57961674570388,1,0.560341893162038
sp3,29,5,,7,1,6,,,,1,
sp3,29,5,,8,1,6,,,,0.1,
sp3,29,5,,9,1,6,,,,1,
sp3,30,1,,1,1,9,40.718683098948,40.2468137280546,2.02314789614383,1,0.342855835213478
sp3,30,1,,2,1,9,50.8344225796671,50.8696448428193,0,0.1,0.405573419993936
sp3,30,1,,3,1,9,50.8344225796671,50.5181111025935,2.0061545722545,1,0.405573419993936
sp3,30,1,,4,1,9,60.8651954409396,59.7609236902767,2.04791758944288,1,4.64
sp3,30,1,,5,1,9,71.104783388154,70.9943573151966,1.235805352444,0.1,0.531249657006555
sp3,30,1,,6,1,9,77.2838101503741,77.8218823837988,0.988803853967835,1,0.569559622932319
sp3,30,1,1,7,1,9,82.2278294202132,82.213406419783,3.28356670878072,1,0.600212542405322
sp3,30,1,1,8,1,9,98.6456629641168,98.6937073882037,0,0.1,0.702003110377524
sp3,30,1,1,9,1,9,98.6456629641168,99.5816640164397,,1,0.702003110377524
sp3,30,2,,1,5,9,,,,1,
sp3,30,2,,2,5,9,,,,0.1,
sp3,30,2,,3,5,9,,,,1,
sp3,30,2,,4,5,9,,,,1,
sp3,30,2,,5,5,9,0.608853966398682,,0.455149518696669,0.1,
sp3,30,2,,6,5,9,2.88460155988202,2.96512345971367,0.914185957837702,1,0.108284529671269
sp3,30,2,2,7,5,9,7.45553134907054,7.53875256733845,1.56558096850006,1,0.136624294364237
sp3,30,2,2,8,5,9,15.2834361915709,15.2562302310855,0.0195884211566754,0.1,0.185157304387739
sp3,30,2,2,9,5,9,15.3813782973542,15.0145418294425,,1,0.185764545443596
sp3,30,3,,1,5,9,,,,1,
sp3,30,3,,2,5,9,,,,0.1,
sp3,30,3,,3,5,9,,,,1,
sp3,30,3,,4,5,9,,,,1,
sp3,30,3,,5,5,9,0.78664872905627,,0,0.1,
sp3,30,3,,6,5,9,0.78664872905627,,0.192984427660317,1,
sp3,30,3,3,7,5,9,1.75157086735785,1.73217984118674,0.949109049317763,1,0.101259739377619
