Species,Tag,OriginalStemID,TrueStemID,CensusID,BirthCensus,DeathCensus,DBH_true,DBH,AnnualGrowth,YearFactor,ObsSD
sp1,16,4,,5,1,9,42.5967978168195,42.464524520755,0.714828376088681,1,0.4
sp1,16,4,,6,1,9,46.1709396972629,45.4939905890194,1.9779587044415,1,0.4
sp1,16,4,4,7,1,9,56.0607332194704,56.470656931645,0.854372183053005,1,0.4
sp1,16,4,4,8,1,9,60.3325941347354,61.1397616988622,0.377653085152953,1,0.4
sp1,16,4,4,9,1,9,62.2208595605002,61.7738519597399,,1,0.4
sp1,16,5,,1,1,9,45.491652315664,45.7111083230697,1.40783581043817,1,0.4
sp1,16,5,,2,1,9,52.5308313678548,52.7422917255881,1.88182726543764,1,0.4
sp1,16,5,,3,1,9,61.939967695043,62.142952895265,1.20540230094086,1,0.4
sp1,16,5,,4,1,9,67.9669791997473,68.2248836038372,0.811380398625309,1,0.4
sp1,16,5,,5,1,9,72.0238811928738,71.3883677856976,2.5069669330475,1,0.4
sp1,16,5,,6,1,9,84.5587158581114,84.16917659427,1.37544127828083,1,0.4
sp1,16,5,5,7,1,9,91.4359222495155,90.9149774002142,3.24554465421242,1,0.4
sp1,16,5,5,8,1,9,107.663645520578,107.194283112737,2.34441598932224,1,0.4
sp1,16,5,5,9,1,9,119.385725467189,118.829639659348,,1,0.4
sp1,16,6,,1,1,3,7.59219177441796,7.40497295840387,0.615629856910073,1,0.4
sp1,16,6,,2,1,3,10.6703410589683,10.7191327227906,0.808077037184136,1,0.4
sp1,16,6,,3,1,3,14.710726244889,14.7540855916776,0.997739616589344,1,0.4
sp1,16,6,,4,1,3,,,,1,
sp1,16,6,,5,1,3,,,,1,
sp1,16,6,,6,1,3,,,,1,
sp1,16,6,,7,1,3,,,,1,
sp1,16,6,,8,1,3,,,,1,
sp1,16,6,,9,1,3,,,,1,
sp1,16,7,,1,8,9,,,,1,
sp1,16,7,,2,8,9,,,,1,
sp1,16,7,,3,8,9,,,,1,
sp1,16,7,,4,8,9,,,,1,
sp1,16,7,,5,8,9,,,,1,
sp1,16,7,,6,8,9,,,,1,
sp1,16,7,,7,8,9,,,,1,
sp1,16,7,,8,8,9,0.856439805125324,,0.698229927071133,1,
sp1,16,7,7,9,8,9,4.34758944048099,4.76768114673981,,1,0.4
sp1,17,1,,1,3,9,,,,1,
sp1,17,1,,2,3,9,,,,1,
sp1,17,1,,3,3,9,0.987126402498708,,0.405350012441593,1,
sp1,17,1,,4,3,9,3.01387646470667,2.17296510215275,0.780949849649598,1,0.4
sp1,17,1,,5,3,9,6.91862571295467,7.02713560386126,0.786315940380503,1,0.4
sp1,17,1,,6,3,9,10.8502054148572,11.2425164814506,1.03529148549771,1,0.4
sp1,17,1,1,7,3,9,16.0266628423457,16.1430084994968,1.15913521728546,1,0.4
sp1,17,1,1,8,3,9,21.822338928773,22.1489767172706,0.750303214619106,1,0.4
sp1,17,1,1,9,3,9,25.5738550018686,25.6331809628955,,1,0.4
sp1,17,2,,1,1,9,4.34985728744774,3.85385377793388,0.879926872267434,1,0.4
sp1,17,2,,2,1,9,8.74949164878491,8.99959977139015,0.829216803111661,1,0.4
sp1,17,2,,3,1,9,12.8955756643432,12.1303782189891,0.732924682677403,1,0.4
sp1,17,2,,4,1,9,16.5601990777302,16.8356121199164,1.0623902646899,1,0.4
sp1,17,2,,5,1,9,21.8721504011797,21.2404060702731,1.43626474734059,1,0.4
sp1,17,2,,6,1,9,29.0534741378827,28.918329315285,0.94428841123235,1,0.4
sp1,17,2,2,7,1,9,33.7749161940445,33.7160633343571,1.24954546142,1,0.4
sp1,17,2,2,8,1,9,40.0226435011445,39.7531893276544,1.00552520536975,1,0.4
sp1,17,2,2,9,1,9,45.0502695279932,44.8228184174394,,1,0.4
sp1,17,3,,1,1,9,0.891662173148187,,0.311197487529256,1,
sp1,17,3,,2,1,9,2.44764961079447,1.7860685309652,0.741749498317248,1,0.4
sp1,17,3,,3,1,9,6.15639710238071,6.04122912873422,1.0517949265793,1,0.4
sp1,17,3,,4,1,9,11.4153717352772,11.5345087869734,1.02127695293917,1,0.4
sp1,17,3,,5,1,9,16.521756499973,16.656627868969,0.980774567255439,1,0.4
sp1,17,3,,6,1,9,21.4256293362502,21.5963842443878,1.53995426722816,1,0.4
sp1,17,3,3,7,1,9,29.125400672391,29.2490502199976,1.3934166933765,1,0.4
sp1,17,3,3,8,1,9,36.0924841392735,36.2603303117405,0.73659984274484,1,0.4
sp1,17,3,3,9,1,9,39.7754833529977,39.1210613581249,,1,0.4
sp1,17,4,,1,1,9,10.8046243933401,10.6923890053543,1.15585841793942,1,0.4
sp1,17,4,,2,1,9,16.5839164830372,16.2489986754097,1.17574561289068,1,0.4
sp1,17,4,,3,1,9,22.4626445474906,22.3527106464599,1.09034467123466,1,0.4
sp1,17,4,,4,1,9,27.9143679036639,28.103305782049,0.745610611024581,1,0.4
sp1,17,4,,5,1,9,31.6424209587868,30.7521457980486,1.21420148922851,1,0.4
sp1,17,4,,6,1,9,37.7134284049294,37.6399917088563,1.79166591615969,1,0.4
sp1,17,4,4,7,1,9,46.6717579857278,46.5540981136227,0.916349959713505,1,0.4
sp1,17,4,4,8,1,9,51.2535077842954,50.7959085924504,0.73032270492168,1,0.4
sp1,17,4,4,9,1,9,54.9051213089038,54.839999801816,,1,0.4
sp1,17,5,,1,1,9,6.04664487729443,6.44853014828021,0.750338521711443,1,0.4
sp1,17,5,,2,1,9,9.79833748585165,10.0908486685485,1.06318768324519,1,0.4
sp1,17,5,,3,1,9,15.1142759020776,15.1216224256805,1.33417532388357,1,0.4
sp1,17,5,,4,1,9,21.7851525214954,21.8287977420559,0.917576114349699,1,0.4
sp1,17,5,,5,1,9,26.3730330932439,26.9445035898125,1.40745510873396,1,0.4
sp1,17,5,,6,1,9,33.4103086369137,32.6075233079571,1.05659567948591,1,0.4
sp1,17,5,5,7,1,9,38.6932870343433,38.8950726094638,1.58975109546511,1,0.4
sp1,17,5,5,8,1,9,46.6420425116688,46.5282237670974,0.215991538678179,1,0.4
sp1,17,5,5,9,1,9,47.7220002050597,47.0686975940356,,1,0.4
sp1,18,1,,1,1,9,2.0593267517849,1.45363762855243,0.405757295249773,1,0.4
sp1,18,1,,2,1,9,4.08811322803377,3.75589037499744,0.69733687032498,1,0.4
sp1,18,1,,3,1,9,7.57479757965867,7.43344579821858,1.0125308500682,1,0.4
sp1,18,1,,4,1,9,12.6374518299997,12.5022702600196,0.816716336556676,1,0.4
sp1,18,1,,5,1,9,16.721033512783,16.9330147152541,0.722820351424424,1,0.4
sp1,18,1,,6,1,9,20.3351352699052,20.0290316341619,1.10556056984048,1,0.4
sp1,18,1,1,7,1,9,25.8629381191075,26.1016156668667,1.01311223029797,1,0.4
sp1,18,1,1,8,1,9,30.9284992705974,31.0323202551298,1.22860090663781,1,0.4
sp1,18,1,1,9,1,9,37.0715038037864,36.984056930745,,1,0.4
sp1,18,2,,1,1,9,10.7916545770893,10.9738212281824,0.958961516142021,1,0.4
sp1,18,2,,2,1,9,15.5864621577994,16.13445814534,0.954138574577413,1,0.4
sp1,18,2,,3,1,9,20.3571550306865,20.7216941894656,0.93263152928074,1,0.4
sp1,18,2,,4,1,9,25.0203126770902,24.7132635372564,1.05028857960288,1,0.4
sp1,18,2,,5,1,9,30.2717555751046,30.4980327243831,0.691448504586072,1,0.4
sp1,18,2,,6,1,9,33.728998098035,33.7595035420524,1.43191820032621,1,0.4
sp1,18,2,2,7,1,9,40.888589099666,41.0885125750841,0.143302773748268,1,0.4
sp1,18,2,2,8,1,9,41.6051029684073,41.4490549862475,1.21703987291911,1,0.4
sp1,18,2,2,9,1,9,47.6903023330029,47.4210329480346,,1,0.4
sp1,18,3,,1,1,9,31.0008992535977,31.4750690862582,1.43304660501145,1,0.4
sp1,18,3,,2,1,9,38.1661322786549,37.9530968309828,1.33147212354171,1,0.4
sp1,18,3,,3,1,9,44.8234928963635,45.2254736635828,0.851827957483472,1,0.4
sp1,18,3,,4,1,9,49.0826326837808,48.3600850362898,1.65288813675317,1,0.4
sp1,18,3,,5,1,9,57.3470733675467,57.1188313732046,0.75466773105136,1,0.4
sp1,18,3,,6,1,9,61.1204120228035,60.6142566567576,1.95126933313895,1,0.4
sp1,18,3,3,7,1,9,70.8767586884982,70.0235475195978,0.901625430243149,1,0.4
sp1,18,3,3,8,1,9,75.384885839714,75.2716681281646,2.17070160982181,1,0.4
sp1,18,3,3,9,1,9,86.238393888823,86.0991779984519,,1,0.4
sp1,19,1,,1,1,9,4.91271260000413,4.46834910575507,0.962758878942201,1,0.4
sp1,19,1,,2,1,9,9.72650699471513,10.0837607630611,0.809694054252051,1,0.4
sp1,19,1,,3,1,9,13.7749772659754,13.9843737038893,1.12780877257263,1,0.4
sp1,19,1,,4,1,9,19.4140211288385,19.5707715451387,1.55821969675129,1,0.4
sp1,19,1,,5,1,9,27.205119612595,26.050315338651,1.12458954339376,1,0.4
sp1,19,1,,6,1,9,32.8280673295638,32.2174002813591,1.06442700917991,1,0.4
sp1,19,1,1,7,1,9,38.1502023754633,38.065736006211,1.00860552087013,1,0.4
sp1,19,1,1,8,1,9,43.193229979814,43.5930161068093,1.57000040053245,1,0.4
sp1,19,1,1,9,1,9,51.0432319824762,51.2675656286047,,1,0.4
sp1,19,2,,1,1,2,22.5942666223192,23.1830185883945,1.37464016800284,1,0.4
sp1,19,2,,2,1,2,29.4674674623333,29.5708469156987,0.584903094565167,1,0.4
sp1,19,2,,3,1,2,,,,1,
sp1,19,2,,4,1,2,,,,1,
sp1,19,2,,5,1,2,,,,1,
sp1,19,2,,6,1,2,,,,1,
sp1,19,2,,7,1,2,,,,1,
sp1,19,2,,8,1,2,,,,1,
sp1,19,2,,9,1,2,,,,1,
sp1,19,3,,1,1,9,1.893580931517,1.66760496476502,0.527532559941541,1,0.4
sp1,19,3,,2,1,9,4.5312437312247,4.22418576171753,0.487203501187295,1,0.4
sp1,19,3,,3,1,9,6.96726123716118,6.74452588852059,0.814403390225085,1,0.4
sp1,19,3,,4,1,9,11.0392781882866,11.3213963673799,0.582113607482088,1,0.4
sp1,19,3,,5,1,9,13.949846225697,13.2836878914503,1.20942237983383,1,0.4
sp1,19,3,,6,1,9,19.9969581248662,20.6524459809491,1.33101826505118,1,0.4
sp1,19,3,3,7,1,9,26.6520494501221,26.3806462249503,1.24128234507134,1,0.4
sp1,19,3,3,8,1,9,32.8584611754788,32.7007987611315,1.76490741126349,1,0.4
sp1,19,3,3,9,1,9,41.6829982317962,41.7083285061928,,1,0.4
sp1,19,4,,1,1,9,7.62000616216604,8.12760582562463,0.989274331927295,1,0.4
sp1,19,4,,2,1,9,12.5663778218025,12.4739988527159,1.08598663850102,1,0.4
sp1,19,4,,3,1,9,17.9963110143076,18.030298171205,1.1978946003549,1,0.4
sp1,19,4,,4,1,9,23.9857840160822,24.1576207485371,0.991734430225053,1,0.4
sp1,19,4,,5,1,9,28.9444561672074,28.2813558601214,1.53765592292172,1,0.4
sp1,19,4,,6,1,9,36.632735781816,37.2855993071223,1.34693426576342,1,0.4
sp1,19,4,4,7,1,9,43.3674071106331,44.0569569348607,0.765064420995747,1,0.4
sp1,19,4,4,8,1,9,47.1927292156119,46.5629303700324,1.19143020458235,1,0.4
sp1,19,4,4,9,1,9,53.1498802385236,52.6431730863519,,1,0.4
sp1,19,5,,1,1,9,44.860374643123,45.2723535817699,0.721536273324411,1,0.4
sp1,19,5,,2,1,9,48.468056009745,48.788759914597,1.81510071289623,1,0.4
sp1,19,5,,3,1,9,57.5435595742262,57.5289954939034,1.38351780734443,1,0.4
sp1,19,5,,4,1,9,64.4611486109483,64.3232943682921,1.00015925723433,1,0.4
sp1,19,5,,5,1,9,69.46194489712,69.5503265904638,1.35731194025459,1,0.4
sp1,19,5,,6,1,9,76.2485045983929,75.3365648904109,0.736130489438535,1,0.4
sp1,19,5,5,7,1,9,79.9291570455856,79.8121786720522,0.667861207213468,1,0.4
sp1,19,5,5,8,1,9,83.2684630816529,83.3648963057248,1.85278992875695,1,0.4
sp1,19,5,5,9,1,9,92.5324127254377,91.9902747960515,,1,0.4
sp1,19,6,,1,1,9,14.79377918722,15.000136973945,1.18276790073685,1,0.4
sp1,19,6,,2,1,9,20.7076186909043,19.809343028791,0.764658302552744,1,0.4
sp1,19,6,,3,1,9,24.530910203668,23.9252639233965,1.00181184495461,1,0.4
sp1,19,6,,4,1,9,29.539969428441,29.2374069246494,1.48967908743525,1,0.4
sp1,19,6,,5,1,9,36.9883648656172,36.2430125970619,1.63717803058008,1,0.4
sp1,19,6,,6,1,9,45.1742550185176,45.5126328984966,0.808957574037299,1,0.4
sp1,19,6,6,7,1,9,49.2190428887041,49.0630088310808,0.543564416027424,1,0.4
sp1,19,6,6,8,1,9,51.9368649688413,52.3148688985311,1.49799890478216,1,0.4
sp1,19,6,6,9,1,9,59.4268594927521,59.3613279631374,,1,0.4
sp1,20,1,,1,1,9,0.979766145503155,,0.523873902883444,1,
sp1,20,1,,2,1,9,3.59913565992038,3.21508968656167,0.772088516318898,1,0.4
sp1,20,1,,3,1,9,7.45957824151486,7.35870631665609,0.880392486621967,1,0.4
sp1,20,1,,4,1,9,11.8615406746247,11.3312655518809,1.12472486126972,1,0.4
sp1,20,1,,5,1,9,17.4851649809733,16.8955530352794,1.41664464889603,1,0.4
sp1,20,1,,6,1,9,24.5683882254534,24.3531025003276,0.627453086408751,1,0.4
sp1,20,1,1,7,1,9,27.7056536574972,27.1790264738156,1.17897608171887,1,0.4
sp1,20,1,1,8,1,9,33.6005340660916,34.5165950343038,1.78236822841587,1,0.4
sp1,20,1,1,9,1,9,42.5123752081709,42.6512275405546,,1,0.4
sp1,20,2,,1,1,9,28.4878232696271,28.0437708067422,0.571663068879473,1,0.4
sp1,20,2,,2,1,9,31.3461386140245,31.8709480570915,1.29285261617174,1,0.4
sp1,20,2,,3,1,9,37.8104016948832,38.3200302128313,1.47673211997981,1,0.4
sp1,20,2,,4,1,9,45.1940622947823,45.7491535278703,0.706088475813746,1,0.4
sp1,20,2,,5,1,9,48.724504673851,49.038304718925,1.01008245804619,1,0.4
sp1,20,2,,6,1,9,53.774916964082,53.7123786128043,2.22089188471742,1,0.4
sp1,20,2,2,7,1,9,64.8793763876691,65.1866510013427,0.606450464076122,1,0.4
sp1,20,2,2,8,1,9,67.9116287080497,68.1799134777006,1.3420334471085,1,0.4
sp1,20,2,2,9,1,9,74.6217959435922,74.1936368756742,,1,0.4
sp1,20,3,,1,1,9,40.6701602015234,40.3279553188587,1.52784431589056,1,0.4
sp1,20,3,,2,1,9,48.3093817809762,48.6346777110391,2.08178768479643,1,0.4
sp1,20,3,,3,1,9,58.7183202049583,58.6237513149252,2.33940034614239,1,0.4
sp1,20,3,,4,1,9,70.4153219356702,70.5481048754899,1.65165866923271,1,0.4
sp1,20,3,,5,1,9,78.6736152818338,77.8888026626334,0.807666251584548,1,0.4
sp1,20,3,,6,1,9,82.7119465397565,82.742814158086,1.83473007941375,1,0.4
sp1,20,3,3,7,1,9,91.8855969368253,91.8931039052677,1.75756196036634,1,0.4
sp1,20,3,3,8,1,9,100.673406738657,100.513549936991,1.19723863301927,1,0.4
sp1,20,3,3,9,1,9,106.659599903753,107.045340907275,,1,0.4
sp1,20,4,,1,1,9,27.6037817879275,27.6888404181352,0.593693593484939,1,0.4
sp1,20,4,,2,1,9,30.5722497553522,30.6847497314515,1.31029322469954,1,0.4
sp1,20,4,,3,1,9,37.1237158788499,36.969201467043,1.36982130951654,1,0.4
sp1,20,4,,4,1,9,43.9728224264326,44.3150525085988,0.960639264799053,1,0.4
sp1,20,4,,5,1,9,48.7760187504279,48.4241809430975,1.81499174791389,1,0.4
sp1,20,4,,6,1,9,57.8509774899973,57.5485345145647,1.15002494850488,1,0.4
sp1,20,4,4,7,1,9,63.6011022325217,62.9328342768841,2.03307820795441,1,0.4
sp1,20,4,4,8,1,9,73.7664932722938,74.1242599744701,2.45116907535798,1,0.4
sp1,20,4,4,9,1,9,86.0223386490836,86.2866359191706,,1,0.4
sp1,20,5,,1,1,9,9.51046063780554,10.0307776980538,1.13484061061554,1,0.4
sp1,20,5,,2,1,9,15.1846636908832,14.8029372419718,0.879123642690309,1,0.4
sp1,20,5,,3,1,9,19.5802819043348,18.8458072130392,0.723748756429551,1,0.4
sp1,20,5,,4,1,9,23.1990256864825,23.4184707262267,1.32105699206022,1,0.4
sp1,20,5,,5,1,9,29.8043106467836,29.7499183721504,1.46791935631202,1,0.4
sp1,20,5,,6,1,9,37.1439074283438,36.9681587338555,0.945772881919544,1,0.4
sp1,20,5,5,7,1,9,41.8727718379415,41.9447612398733,1.54731650172185,1,0.4
sp1,20,5,5,8,1,9,49.6093543465507,49.1818216694365,0.445490460701379,1,0.4
sp1,20,5,5,9,1,9,51.8368066500576,51.3818266323661,,1,0.4
sp2,21,1,,1,1,9,33.4720776874515,32.8655010133387,2.18792521030252,1,0.56
sp2,21,1,,2,1,9,44.4117037389641,43.7591331415574,1.96852449411006,1,0.56
sp2,21,1,,3,1,9,54.2543262095144,53.1830123061964,2.65990069254412,1,0.56
sp2,21,1,,4,1,9,67.5538296722349,67.7947532493924,0.98377241761077,1,0.56
sp2,21,1,,5,1,9,72.4726917602888,72.602197383317,0.800997488289057,1,0.56
sp2,21,1,,6,1,9,76.4776792017341,75.4835217761348,3.55921438833528,1,0.56
sp2,21,1,1,7,1,9,94.2737511434105,95.1750807028702,3.49166096424426,1,0.56
sp2,21,1,1,8,1,9,111.732055964632,111.349991456577,1.06916511485642,1,0.56
sp2,21,1,1,9,1,9,117.077881538914,116.800193423003,,1,0.56
sp2,21,2,,1,1,9,21.1875605237712,22.1184195771453,1.4810524012783,1,0.56
sp2,21,2,,2,1,9,28.5928225301627,28.2465722778015,1.1103581911306,1,0.56
sp2,21,2,,3,1,9,34.1446134858157,33.8705389781435,2.34637780721807,1,0.56
sp2,21,2,,4,1,9,45.8765025219061,46.1150179214196,2.33112374627189,1,0.56
sp2,21,2,,5,1,9,57.5321212532655,57.2233789437665,2.4814676927542,1,0.56
sp2,21,2,,6,1,9,69.9394597170365,69.6775199690139,1.92075032776027,1,0.56
sp2,21,2,2,7,1,9,79.5432113558379,79.5105929353414,2.1351185208995,1,0.56
sp2,21,2,2,8,1,9,90.2188039603354,90.5813007777993,3.55816439553083,1,0.56
sp2,21,2,2,9,1,9,108.00962593799,107.637753635803,,1,0.56
sp2,21,3,,1,5,9,,,,1,
sp2,21,3,,2,5,9,,,,1,
sp2,21,3,,3,5,9,,,,1,
sp2,21,3,,4,5,9,,,,1,
sp2,21,3,,5,5,9,0.907817692119476,,0.882487711208387,1,
sp2,21,3,,6,5,9,5.32025624816141,5.01678578451903,0.937304688492078,1,0.56
sp2,21,3,3,7,5,9,10.0067796906218,10.0450326602347,1.2264188926401,1,0.56
sp2,21,3,3,8,5,9,16.1388741538223,16.0861623040965,1.74132770618896,1,0.56
sp2,21,3,3,9,5,9,24.8455126847671,24.7147108892725,,1,0.56
sp2,22,1,,1,2,9,,,,1,
sp2,22,1,,2,2,9,0.754246707470949,,0.547435134294239,1,
sp2,22,1,,3,2,9,3.49142237894214,2.40950874806721,0.956852118100076,1,0.56
sp2,22,1,,4,2,9,8.27568296944252,8.44728695264707,1.71892509150895,1,0.56
sp2,22,1,,5,2,9,16.8703084269873,16.4177641358737,1.50826544063213,1,0.56
sp2,22,1,,6,2,9,24.4116356301479,23.8550964312192,1.56503382635994,1,0.56
sp2,22,1,1,7,2,9,32.2368047619476,32.7719789476369,2.15390552187521,1,0.56
sp2,22,1,1,8,2,9,43.0063323713237,42.9193706146111,1.03440271044749,1,0.56
sp2,22,1,1,9,2,9,48.1783459235611,48.4733318407292,,1,0.56
sp2,22,2,,1,1,9,21.3148776810241,21.0662790130574,0.801158268883017,1,0.56
sp2,22,2,,2,1,9,25.3206690254392,25.5191868958432,1.42900946771868,1,0.56
sp2,22,2,,3,1,9,32.4657163640325,33.8180742205034,1.81423941453037,1,0.56
sp2,22,2,,4,1,9,41.5369134366844,41.0522500422257,3.26154901502007,1,0.56
sp2,22,2,,5,1,9,57.8446585117848,57.2716775719583,2.06434621012395,1,0.56
sp2,22,2,,6,1,9,68.1663895624045,67.9713839385793,2.42539295401586,1,0.56
sp2,22,2,2,7,1,9,80.2933543324838,79.8173973850442,4.04319349246639,1,0.56
sp2,22,2,2,8,1,9,100.509321794816,100.376600771451,0.770805254603045,1,0.56
sp2,22,2,2,9,1,9,104.363348067831,103.537230142823,,1,0.56
sp2,22,3,,1,1,9,8.88817482535683,8.21365635977359,1.53425807990109,1,0.56
sp2,22,3,,2,1,9,16.5594652248623,16.6228644894857,1.34567383996591,1,0.56
sp2,22,3,,3,1,9,23.2878344246918,23.2346713103134,0.340846669229408,1,0.56
sp2,22,3,,4,1,9,24.9920677708389,24.7551616616668,1.26753390304069,1,0.56
sp2,22,3,,5,1,9,31.3297372860423,30.9716826901711,1.90916801512842,1,0.56
sp2,22,3,,6,1,9,40.8755773616844,41.2916518536252,1.01125079909947,1,0.56
sp2,22,3,3,7,1,9,45.9318313571818,46.1017777739868,1.10277266258953,1,0.56
sp2,22,3,3,8,1,9,51.4456946701294,51.7583498448175,1.44937609781079,1,0.56
sp2,22,3,3,9,1,9,58.6925751591834,59.1947224360882,,1,0.56
sp2,23,1,,1,7,9,,,,1,
sp2,23,1,,2,7,9,,,,1,
sp2,23,1,,3,7,9,,,,1,
sp2,23,1,,4,7,9,,,,1,
sp2,23,1,,5,7,9,,,,1,
sp2,23,1,,6,7,9,,,,1,
sp2,23,1,,7,7,9,0.69186558669553,,0.886820735537738,1,
sp2,23,1,1,8,7,9,5.12596926438422,4.80326777643476,1.27796357152138,1,0.56
sp2,23,1,1,9,7,9,11.5157871219911,11.2526818291916,,1,0.56
sp2,23,2,,1,1,9,7.202130897343,7.79674134977868,1.08771296613608,1,0.56
sp2,23,2,,2,1,9,12.6406957280234,12.6398106601231,1.09246235369978,1,0.56
sp2,23,2,,3,1,9,18.1030074965223,18.353715035302,1.19906803235312,1,0.56
sp2,23,2,,4,1,9,24.0983476582879,24.2200701420097,1.12923418820172,1,0.56
sp2,23,2,,5,1,9,29.7445185992965,31.0778981422011,2.43837920692639,1,0.56
sp2,23,2,,6,1,9,41.9364146339285,42.7174793754203,2.47629155410756,1,0.56
sp2,23,2,2,7,1,9,54.3178724044663,54.4638178302511,4.32104413809733,1,0.56
sp2,23,2,2,8,1,9,75.9230930949529,76.1654555694213,1.84018609650735,1,0.56
sp2,23,2,2,9,1,9,85.1240235774897,86.2515400085893,,1,0.56
sp2,23,3,,1,1,8,104.573350166149,105.381027653838,0,1,0.56
sp2,23,3,,2,1,8,104.573350166149,104.589189191518,0,1,0.56
sp2,23,3,,3,1,8,104.573350166149,105.233730609507,1.36356134741677,1,0.56
sp2,23,3,,4,1,8,111.391156903233,110.456252867529,5.21083128158757,1,0.56
sp2,23,3,,5,1,8,137.445313311171,137.415269600355,1.84458764294634,1,0.56
sp2,23,3,,6,1,8,146.668251525903,146.709086177321,0,1,0.56
sp2,23,3,3,7,1,8,146.668251525903,146.077339643346,0.894170849122316,1,0.56
sp2,23,3,3,8,1,8,151.139105771514,152.023248590853,2.42885416345494,1,0.56
sp2,23,3,,9,1,8,,,,1,
sp2,24,1,,1,1,9,19.0431251819996,19.3188965581052,2.02845873944014,1,0.56
sp2,24,1,,2,1,9,29.1854188792003,29.2957148910437,0.849114958784481,1,0.56
sp2,24,1,,3,1,9,33.4309936731227,33.0229217772389,3.11753405340261,1,0.56
sp2,24,1,,4,1,9,49.0186639401357,48.25073454961,2.73324894102489,1,0.56
sp2,24,1,,5,1,9,62.6849086452601,63.5125735784885,0.51235412020908,1,0.56
sp2,24,1,,6,1,9,65.2466792463055,65.0686016779531,0.823927559834232,1,0.56
sp2,24,1,1,7,1,9,69.3663170454767,70.0605160949986,0.250911236166729,1,0.56
sp2,24,1,1,8,1,9,70.6208732263103,69.5048720959927,1.06475894077161,1,0.56
sp2,24,1,1,9,1,9,75.9446679301684,77.0764153051776,,1,0.56
sp2,24,2,,1,7,9,,,,1,
sp2,24,2,,2,7,9,,,,1,
sp2,24,2,,3,7,9,,,,1,
sp2,24,2,,4,7,9,,,,1,
sp2,24,2,,5,7,9,,,,1,
sp2,24,2,,6,7,9,,,,1,
sp2,24,2,,7,7,9,0.303132565800114,,0.364682074098517,1,
sp2,24,2,2,8,7,9,2.1265429362927,1.91689303549923,1.06493801942765,1,0.56
sp2,24,2,2,9,7,9,7.45123303343097,7.08246110356255,,1,0.56
sp2,24,3,,1,1,9,8.3176268968548,8.28914906592901,1.5355005289873,1,0.56
sp2,24,3,,2,1,9,15.9951295417913,16.5638081013491,1.60317020062646,1,0.56
sp2,24,3,,3,1,9,24.0109805449236,24.2681485637885,1.34225064028537,1,0.56
sp2,24,3,,4,1,9,30.7222337463504,30.7605668449593,1.02306215816564,1,0.56
sp2,24,3,,5,1,9,35.8375445371786,36.4991157800159,2.83273668191902,1,0.56
sp2,24,3,,6,1,9,50.0012279467737,49.7034071522575,2.71522815619768,1,0.56
sp2,24,3,3,7,1,9,63.5773687277622,62.2299504410129,1.21975434394286,1,0.56
sp2,24,3,3,8,1,9,69.6761404474764,69.1833386397179,2.44420932807098,1,0.56
sp2,24,3,3,9,1,9,81.8971870878313,82.254028646433,,1,0.56
sp2,25,1,,1,1,9,1.8539136154936,1.55748817817504,1.14551569448127,1,0.56
sp2,25,1,,2,1,9,7.58149208789993,7.32567015226254,0.920055567074659,1,0.56
sp2,25,1,,3,1,9,12.1817699232732,11.6713713674606,1.38649988136257,1,0.56
sp2,25,1,,4,1,9,19.1142693300861,18.531217677987,1.94161881083815,1,0.56
sp2,25,1,,5,1,9,28.8223633842768,28.1296724734371,1.19856571756118,1,0.56
sp2,25,1,,6,1,9,34.8151919720827,35.103363468002,1.10171075807439,1,0.56
sp2,25,1,1,7,1,9,40.3237457624547,39.982827869309,1.28818083918687,1,0.56
sp2,25,1,1,8,1,9,46.764649958389,47.186558539162,2.46710569961135,1,0.56
sp2,25,1,1,9,1,9,59.1001784564458,59.7988459856037,,1,0.56
sp2,25,2,,1,1,9,5.86401164345705,5.81155970332071,1.17329929825155,1,0.56
sp2,25,2,,2,1,9,11.7305081347148,10.912513090298,1.89565698339894,1,0.56
sp2,25,2,,3,1,9,21.2087930517095,21.3471731113049,1.61546634444072,1,0.56
sp2,25,2,,4,1,9,29.2861247739131,29.5485670733181,2.62313253384323,1,0.56
sp2,25,2,,5,1,9,42.4017874431293,42.2360629720249,2.07188435635075,1,0.56
sp2,25,2,,6,1,9,52.761209224883,52.5252691548541,1.32817686556475,1,0.56
sp2,25,2,2,7,1,9,59.4020935527067,60.3592247358712,2.75397033387467,1,0.56
sp2,25,2,2,8,1,9,73.1719452220801,73.744665945711,0,1,0.56
sp2,25,2,2,9,1,9,73.1719452220801,72.2157429821344,,1,0.56
sp2,25,3,,1,1,9,16.7042663214432,15.5777321563434,1.7372118774891,1,0.56
sp2,25,3,,2,1,9,25.3903257088887,24.411201424989,1.99260105289719,1,0.56
sp2,25,3,,3,1,9,35.3533309733747,34.763559965035,1.63371310477315,1,0.56
sp2,25,3,,4,1,9,43.5218964972404,44.1935079795302,2.20144181415249,1,0.56
sp2,25,3,,5,1,9,54.5291055680029,53.7286418079381,0.0212562869314401,1,0.56
sp2,25,3,,6,1,9,54.6353870026601,54.2588994346573,2.18259347148108,1,0.56
sp2,25,3,3,7,1,9,65.5483543600655,65.319617536986,0.0185890852086901,1,0.56
sp2,25,3,3,8,1,9,65.6412997861089,64.5603491563788,1.7542927635698,1,0.56
sp2,25,3,3,9,1,9,74.412763603958,74.9053364305526,,1,0.56
